iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
13,0.012948675619695987,0.25247692510910225,0.9494485294117647,23.32197642326355,False,14,37fbcd16,2023-06-06_16-31-17,1686069077,4334.416583061218,29630,8fa062c8815e,172.17.0.3,328.34553694725037,14
14,0.017811186641603888,0.19729616141686326,0.9545036764705882,24.994583129882812,False,15,37fbcd16,2023-06-06_16-31-42,1686069102,4359.411166191101,29630,8fa062c8815e,172.17.0.3,353.3401200771332,15
15,0.009612861356994101,0.1975316432362888,0.9600183823529411,23.56777334213257,False,16,37fbcd16,2023-06-06_16-32-06,1686069126,4382.978939533234,29630,8fa062c8815e,172.17.0.3,376.90789341926575,16
16,0.019011061495617574,0.3414368835322367,0.9287683823529411,23.38222885131836,False,17,37fbcd16,2023-06-06_16-32-29,1686069149,4406.361168384552,29630,8fa062c8815e,172.17.0.3,400.2901222705841,17
17,0.010042496388371201,0.21953843320850008,0.9595588235294118,23.033645153045654,False,18,37fbcd16,2023-06-06_16-32-52,1686069172,4429.394813537598,29630,8fa062c8815e,172.17.0.3,423.32376742362976,18
18,0.02182033240373554,0.19192242612788343,0.9517463235294118,23.04443383216858,False,19,37fbcd16,2023-06-06_16-33-15,1686069195,4452.439247369766,29630,8fa062c8815e,172.17.0.3,446.36820125579834,19
19,0.023457447354833242,0.16441300977021456,0.9669117647058824,23.415640354156494,False,20,37fbcd16,2023-06-06_16-33-39,1686069219,4475.854887723923,29630,8fa062c8815e,172.17.0.3,469.78384160995483,20
20,0.01649013241991464,0.15277625798240907,0.9627757352941176,23.402761697769165,False,21,37fbcd16,2023-06-06_16-34-02,1686069242,4499.257649421692,29630,8fa062c8815e,172.17.0.3,493.186603307724,21
21,0.0045041947479210614,0.17924619336126318,0.9632352941176471,22.765076875686646,False,22,37fbcd16,2023-06-06_16-34-25,1686069265,4522.0227262973785,29630,8fa062c8815e,172.17.0.3,515.9516801834106,22
22,0.008612416194242118,0.17470912315997444,0.9650735294117647,22.99692988395691,False,23,37fbcd16,2023-06-06_16-34-48,1686069288,4545.019656181335,29630,8fa062c8815e,172.17.0.3,538.9486100673676,23
23,0.0013403348572149836,0.33201684245346663,0.9434742647058824,23.266780614852905,False,24,37fbcd16,2023-06-06_16-35-11,1686069311,4568.286436796188,29630,8fa062c8815e,172.17.0.3,562.2153906822205,24
24,0.040404062019095945,0.17108454845284166,0.9604779411764706,23.306970357894897,False,25,37fbcd16,2023-06-06_16-35-34,1686069334,4591.593407154083,29630,8fa062c8815e,172.17.0.3,585.5223610401154,25
25,0.012275613615802462,0.14957500486429232,0.9618566176470589,22.751524448394775,False,26,37fbcd16,2023-06-06_16-35-57,1686069357,4614.344931602478,29630,8fa062c8815e,172.17.0.3,608.2738854885101,26
26,0.0025715396563789255,0.20147320581685668,0.9558823529411765,24.291706800460815,False,27,37fbcd16,2023-06-06_16-36-22,1686069382,4638.636638402939,29630,8fa062c8815e,172.17.0.3,632.565592288971,27
27,0.00406084122001736,0.24825226198470987,0.9434742647058824,23.17656898498535,False,28,37fbcd16,2023-06-06_16-36-45,1686069405,4661.813207387924,29630,8fa062c8815e,172.17.0.3,655.7421612739563,28
28,0.002953029523427865,0.175015812206017,0.9632352941176471,22.925078868865967,False,29,37fbcd16,2023-06-06_16-37-08,1686069428,4684.73828625679,29630,8fa062c8815e,172.17.0.3,678.6672401428223,29
