iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
16,0.005368518822225154,0.1990906359980513,0.9526654411764706,30.268869876861572,False,17,e54c1318,2023-06-06_16-31-03,1686069063,4434.209052562714,24885,8fa062c8815e,172.17.0.3,541.3608953952789,17
17,0.0070206275612717155,0.21919901997556307,0.9535845588235294,29.784302711486816,False,18,e54c1318,2023-06-06_16-31-33,1686069093,4463.9933552742,24885,8fa062c8815e,172.17.0.3,571.1451981067657,18
18,0.02395486993770549,0.20004192776704097,0.9522058823529411,30.343652486801147,False,19,e54c1318,2023-06-06_16-32-03,1686069123,4494.337007761002,24885,8fa062c8815e,172.17.0.3,601.4888505935669,19
19,0.029795133135195606,0.20326508979504818,0.9503676470588235,28.94881772994995,False,20,e54c1318,2023-06-06_16-32-32,1686069152,4523.2858254909515,24885,8fa062c8815e,172.17.0.3,630.4376683235168,20
20,0.02956963212622637,0.25066027416066977,0.9512867647058824,30.453514575958252,False,21,e54c1318,2023-06-06_16-33-03,1686069183,4553.73934006691,24885,8fa062c8815e,172.17.0.3,660.8911828994751,21
21,0.009125850328133504,0.20453204023001223,0.9577205882352942,29.31977128982544,False,22,e54c1318,2023-06-06_16-33-32,1686069212,4583.059111356735,24885,8fa062c8815e,172.17.0.3,690.2109541893005,22
22,0.009519900397755866,0.20506487082970767,0.9540441176470589,30.23747491836548,False,23,e54c1318,2023-06-06_16-34-02,1686069242,4613.296586275101,24885,8fa062c8815e,172.17.0.3,720.448429107666,23
23,0.010466586840531146,0.1913754021986867,0.9549632352941176,28.80540180206299,False,24,e54c1318,2023-06-06_16-34-31,1686069271,4642.101988077164,24885,8fa062c8815e,172.17.0.3,749.253830909729,24
24,0.003744456320560257,0.21927887048257297,0.953125,29.616201639175415,False,25,e54c1318,2023-06-06_16-35-01,1686069301,4671.718189716339,24885,8fa062c8815e,172.17.0.3,778.8700325489044,25
25,0.05739447082976643,0.16856249102720006,0.9540441176470589,30.163511991500854,False,26,e54c1318,2023-06-06_16-35-31,1686069331,4701.88170170784,24885,8fa062c8815e,172.17.0.3,809.0335445404053,26
26,0.023623729614344273,0.1335543758331743,0.9742647058823529,30.059950351715088,False,27,e54c1318,2023-06-06_16-36-01,1686069361,4731.941652059555,24885,8fa062c8815e,172.17.0.3,839.0934948921204,27
27,0.006258168810321859,0.13465477544078192,0.9738051470588235,29.91602921485901,False,28,e54c1318,2023-06-06_16-36-31,1686069391,4761.857681274414,24885,8fa062c8815e,172.17.0.3,869.0095241069794,28
28,0.0008244880130943995,0.1308920219410485,0.9738051470588235,29.750171422958374,False,29,e54c1318,2023-06-06_16-37-01,1686069421,4791.607852697372,24885,8fa062c8815e,172.17.0.3,898.7596955299377,29
